Gene ID	Gene Name	ERR2707370	ERR2707361	ERR2707363	ERR2707367	ERR2707372	ERR2707365	ERR2707366	ERR2707368	ERR2707362	ERR2707369	ERR2707364	ERR2707371
ENSG00000013441	CLK1	896	736	504	651	1676	299	551	654	1083	914	644	1076
ENSG00000013503	POLR3B	258	436	278	297	414	86	183	268	530	311	170	271
ENSG00000013523	ANGEL1	467	731	480	522	777	142	331	378	940	414	322	532
ENSG00000013561	RNF14	525	573	397	414	903	172	372	456	823	558	383	584
ENSG00000013563	DNASE1L1	249	336	206	183	460	113	185	166	368	202	220	299
ENSG00000013573	DDX11	337	933	574	418	663	279	735	336	1159	322	684	450
ENSG00000013583	HEBP1	338	592	388	321	576	165	300	371	751	382	316	349
ENSG00000013588	GPRC5A	8359	2390	1562	3650	13784	2356	7255	3001	2896	3482	6179	9383
ENSG00000013619	MAMLD1	77	290	159	209	155	63	118	133	351	134	129	91
ENSG00000013725	CD6	10	80	55	6	19	14	53	7	112	2	35	10
ENSG00000013810	TACC3	1489	2312	1471	1219	2751	690	1682	945	2901	1213	1558	1824
ENSG00000014123	UFL1	836	741	481	547	1392	247	474	542	950	760	537	909
ENSG00000014138	POLA2	117	369	265	151	203	76	241	162	488	131	189	138
ENSG00000014164	ZC3H3	380	602	414	327	642	203	397	232	757	308	418	534
ENSG00000014216	CAPN1	3432	12897	8708	4125	5992	2731	6683	3468	15510	3756	6262	3931
ENSG00000014257	ACP3	104	13	13	4	165	19	38	4	24	2	40	132
ENSG00000014641	MDH1	4685	2307	1570	2806	8348	663	1189	3866	3146	4671	1463	5508
ENSG00000014824	SLC30A9	1511	1102	804	804	2336	351	709	821	1424	1051	873	1643
ENSG00000014914	MTMR11	49	825	638	22	92	239	511	34	1095	62	540	67
ENSG00000014919	COX15	625	400	290	726	1055	113	240	680	488	815	235	713
ENSG00000015133	CCDC88C	695	1130	659	468	1122	300	727	339	1273	352	611	877
ENSG00000015153	YAF2	239	210	171	133	376	84	169	145	263	174	206	242
ENSG00000015171	ZMYND11	1008	1151	765	724	1600	314	638	727	1437	890	678	1078
ENSG00000015285	WAS	4	0	1	1	3	1	0	0	0	2	1	1
ENSG00000015413	DPEP1	0	0	0	0	0	2	1	0	0	0	0	0
ENSG00000015475	BID	783	843	586	643	1569	462	847	888	1182	921	1009	990
ENSG00000015479	MATR3	137	80	66	89	246	44	62	91	126	104	70	164
ENSG00000015520	NPC1L1	4	1	0	1	8	0	0	2	1	0	3	6
ENSG00000015532	XYLT2	792	601	424	655	1473	113	326	655	801	628	321	988
ENSG00000015568	RGPD5	3	0	0	0	2	0	0	2	1	2	2	1
ENSG00000015592	STMN4	0	0	0	0	1	0	2	0	0	1	0	1
ENSG00000015676	NUDCD3	1713	2114	1428	1624	2977	532	1366	1342	2666	1523	1196	2017
ENSG00000016082	ISL1	29	115	72	30	60	45	91	23	143	23	94	35
ENSG00000016391	CHDH	238	167	79	259	474	29	58	163	224	216	66	301
ENSG00000016402	IL20RA	213	693	480	137	327	347	756	126	854	165	786	184
ENSG00000016490	CLCA1	0	1	0	0	0	0	0	0	1	0	0	1
ENSG00000016602	CLCA4	0	37	22	0	0	4	6	0	50	0	3	0
ENSG00000016864	GLT8D1	526	634	429	347	876	170	310	407	816	440	364	551
ENSG00000017260	ATP2C1	3638	4691	3039	3500	6044	755	1686	3082	6132	3881	1694	3955
ENSG00000017427	IGF1	1	0	0	0	0	0	1	1	0	0	0	1
ENSG00000017483	SLC38A5	0	2497	1703	1	3	272	853	1	3162	1	758	2
ENSG00000017797	RALBP1	1233	1112	714	966	2015	412	906	933	1369	1106	866	1408
ENSG00000018189	RUFY3	237	167	112	176	461	43	110	164	233	186	112	319
ENSG00000018236	CNTN1	14	367	208	10	11	8	10	15	422	17	10	5
ENSG00000018280	SLC11A1	15	10	3	9	28	15	13	6	13	10	6	21
ENSG00000018408	WWTR1	1432	2288	1411	2068	2595	593	1136	1758	2750	2232	1369	1642
ENSG00000018510	AGPS	1117	2022	1318	1216	1929	453	999	1208	2643	1557	1099	1325
ENSG00000018607	ZNF806	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000018610	STEEP1	380	562	437	263	616	171	347	335	802	385	372	406
ENSG00000018625	ATP1A2	2	0	0	0	0	1	2	0	1	0	1	0
ENSG00000018699	TTC27	458	307	193	435	750	64	112	472	388	510	136	494
ENSG00000018869	ZNF582	13	0	0	4	31	0	0	2	0	7	0	18
ENSG00000019102	VSIG2	0	142	122	1	2	375	833	0	195	2	715	4
ENSG00000019144	PHLDB1	362	1545	974	413	598	250	649	307	1913	322	625	423
ENSG00000019169	MARCO	1	2	0	0	0	4	26	0	3	0	22	1
ENSG00000019186	CYP24A1	13	57	28	36	24	22	23	40	83	36	47	9
ENSG00000019485	PRDM11	385	682	388	306	606	117	277	186	778	213	313	366
ENSG00000019505	SYT13	0	1	1	0	5	0	0	0	2	0	0	0
ENSG00000019549	SNAI2	54	1826	1251	256	82	343	703	312	2357	352	888	60
ENSG00000019582	CD74	4	0	0	2	8	2	0	0	1	0	1	7
ENSG00000019991	HGF	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000019995	ZRANB1	491	372	230	355	740	121	217	290	510	348	255	453
ENSG00000020129	NCDN	854	1271	831	1046	1639	271	574	684	1574	760	546	1114
ENSG00000020181	ADGRA2	35	1	1	40	70	7	15	21	4	17	15	46
ENSG00000020219	CCT8L1P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020256	ZFP64	408	353	216	322	695	99	190	337	412	379	263	446
ENSG00000020426	MNAT1	363	593	463	203	608	212	381	302	838	330	428	401
ENSG00000020577	SAMD4A	147	423	256	182	189	162	386	141	501	159	380	137
ENSG00000020633	RUNX3	208	0	0	335	404	0	0	241	0	314	1	270
ENSG00000020922	MRE11	1015	931	664	751	1729	293	655	807	1210	947	657	1158
ENSG00000021300	PLEKHB1	119	1	0	15	235	1	7	19	0	22	6	141
ENSG00000021355	SERPINB1	1683	546	352	606	2984	294	676	688	658	740	611	1980
ENSG00000021461	CYP3A43	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000021488	SLC7A9	3	0	0	0	3	0	0	0	0	0	0	2
ENSG00000021574	SPAST	462	386	238	466	819	98	182	451	511	554	180	556
ENSG00000021645	NRXN3	1	0	0	0	4	0	1	0	0	0	0	2
ENSG00000021762	OSBPL5	164	267	192	115	324	87	216	67	363	121	216	222
ENSG00000021776	AQR	1472	1956	1249	1466	2301	477	988	1258	2534	1504	1102	1709
ENSG00000021826	CPS1	33	410	254	14	76	99	245	24	545	25	233	64
ENSG00000021852	C8B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000022267	FHL1	948	166	118	2132	1648	13	30	2079	207	2401	35	1103
ENSG00000022277	RTF2	1427	2602	1657	1024	2538	796	1610	1386	3243	1523	1697	1598
ENSG00000022355	GABRA1	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000022556	NLRP2	1837	82	48	1481	3165	38	63	1220	97	1475	68	2128
ENSG00000022567	SLC45A4	314	632	423	351	524	415	948	222	827	284	870	363
ENSG00000022840	RNF10	2176	2535	1690	1774	3725	896	2272	1402	3356	1522	2005	2554
ENSG00000022976	ZNF839	160	141	95	110	291	49	114	92	173	133	96	224
ENSG00000023041	ZDHHC6	815	1474	996	803	1457	332	747	836	1942	1070	809	911
ENSG00000023171	GRAMD1B	992	17	9	827	1705	12	13	552	16	678	30	1229
ENSG00000023191	RNH1	1986	3070	2166	1997	3773	611	1628	1860	3882	1968	1591	2597
ENSG00000023228	NDUFS1	2135	2134	1321	1927	3616	469	1112	1976	2697	2198	1207	2434
ENSG00000023287	RB1CC1	1114	528	371	1224	1682	204	496	1039	836	1365	479	1183
ENSG00000023318	ERP44	1381	1505	1066	984	2450	552	1146	1106	2068	1374	1354	1684
ENSG00000023330	ALAS1	1447	1022	665	1912	2576	349	701	1966	1241	2088	834	1799
ENSG00000023445	BIRC3	1326	40	35	595	2153	116	193	417	63	606	249	1559
ENSG00000023516	AKAP11	513	1477	884	621	807	359	708	402	1786	648	879	573
ENSG00000023572	GLRX2	186	382	267	147	351	106	285	222	502	216	281	234
ENSG00000023608	SNAPC1	262	480	386	224	387	43	106	279	647	359	127	237
ENSG00000023697	DERA	803	931	601	388	1294	448	782	465	1223	537	949	846
ENSG00000023734	STRAP	1291	4076	2655	1509	2293	698	1441	1791	5223	2179	1547	1509
ENSG00000023839	ABCC2	52	18	13	8	80	9	17	2	31	5	9	69
ENSG00000023892	DEF6	129	450	312	81	210	98	207	83	598	88	197	127
ENSG00000023902	PLEKHO1	53	94	63	44	98	27	64	55	81	65	42	58
ENSG00000023909	GCLM	446	1180	798	276	777	393	720	213	1501	278	921	529
ENSG00000024048	UBR2	1024	658	384	755	1774	231	551	666	843	796	463	1170
ENSG00000024422	EHD2	3163	5182	3421	2667	5407	1291	3226	1966	6417	2128	3012	3793
ENSG00000024526	DEPDC1	649	973	626	755	1024	275	553	706	1400	905	596	704
ENSG00000024862	CCDC28A	278	225	133	223	544	61	123	350	241	359	148	315
ENSG00000025039	RRAGD	263	2	3	104	482	0	0	139	2	164	1	326
ENSG00000025156	HSF2	272	374	248	214	472	111	189	187	460	274	211	300
ENSG00000025293	PHF20	1489	997	665	827	2361	280	699	695	1280	892	655	1698
ENSG00000025423	HSD17B6	9	16	11	10	12	5	8	6	24	6	9	8
ENSG00000025434	NR1H3	378	61	52	141	701	67	199	121	72	144	156	426
ENSG00000025708	TYMP	155	146	122	57	267	77	172	71	170	81	142	201
ENSG00000025770	NCAPH2	1184	937	671	962	2039	243	740	934	1120	1039	676	1421
ENSG00000025772	TOMM34	906	3573	2359	988	1577	514	1286	1066	4531	1171	1318	1084
ENSG00000025796	SEC63	1032	1167	745	1255	1707	239	639	1343	1489	1601	613	1170
ENSG00000025800	KPNA6	798	1938	1242	795	1294	570	1991	597	2286	803	1518	981
ENSG00000026025	VIM	3208	313	246	3857	5650	64	102	4219	451	4502	95	3533
ENSG00000026036	RTEL1-TNFRSF6B	34	90	35	44	58	47	79	17	115	19	77	46
ENSG00000026103	FAS	46	345	194	286	88	30	33	261	434	393	59	57
ENSG00000026297	RNASET2	113	90	81	33	232	48	94	80	123	71	76	137
ENSG00000026508	CD44	5555	9648	6025	4028	8998	1536	4027	3643	11629	4316	3698	6409
ENSG00000026559	KCNG1	68	17	6	99	138	4	21	96	13	69	18	84
ENSG00000026652	AGPAT4	42	139	95	36	85	54	156	22	228	47	185	64
ENSG00000026751	SLAMF7	0	46	31	0	0	77	164	1	46	0	232	0
ENSG00000026950	BTN3A1	197	73	48	247	319	23	80	195	107	230	51	249
ENSG00000027001	MIPEP	260	413	296	129	419	108	246	124	532	144	258	256
ENSG00000027075	PRKCH	221	754	515	245	374	140	221	223	940	264	312	251
ENSG00000027644	INSRR	1	0	0	0	0	1	0	1	0	0	0	0
ENSG00000027697	IFNGR1	1267	1871	1191	889	2157	438	1012	979	2332	1147	1132	1385
ENSG00000027847	B4GALT7	637	402	252	800	1173	96	206	799	460	855	170	790
ENSG00000027869	SH2D2A	24	54	44	12	31	19	32	13	70	20	38	18
ENSG00000028116	VRK2	378	290	192	315	603	64	178	339	388	391	210	430
ENSG00000028137	TNFRSF1B	129	330	175	19	214	150	521	31	330	33	414	186
ENSG00000028203	VEZT	1382	911	639	921	2240	290	603	968	1305	1176	659	1534
ENSG00000028277	POU2F2	21	54	23	12	53	19	44	6	49	9	35	34
ENSG00000028310	BRD9	878	1993	1295	761	1550	405	1096	641	2431	673	1079	1040
ENSG00000028528	SNX1	2250	2213	1495	1551	3884	748	1698	1646	2932	1953	1728	2597
ENSG00000028839	TBPL1	248	252	194	215	449	90	161	212	352	281	153	276
ENSG00000029153	ARNTL2	343	2230	1714	392	603	512	1247	362	2941	382	1321	405
ENSG00000029363	BCLAF1	1651	2133	1539	1099	2730	667	1319	953	2898	1326	1469	1760
ENSG00000029364	SLC39A9	1141	1505	963	834	1872	510	1469	698	1857	868	1222	1310
ENSG00000029534	ANK1	13	2705	1619	4	33	782	1685	0	3040	1	1759	28
ENSG00000029559	IBSP	0	1	0	0	4	1	0	0	0	0	1	1
ENSG00000029639	TFB1M	159	294	187	113	250	69	145	145	361	154	211	165
ENSG00000029725	RABEP1	874	1290	821	700	1436	326	631	673	1557	848	623	1014
ENSG00000029993	HMGB3	1637	3580	2485	1263	2839	581	1546	1663	4653	1971	1445	1890
ENSG00000030066	NUP160	1189	2358	1453	1630	1958	412	840	1444	3020	1778	978	1347
ENSG00000030110	BAK1	278	698	457	305	513	148	366	275	849	313	305	332
ENSG00000030304	MUSK	2	3	1	0	4	2	4	0	1	0	4	0
ENSG00000030419	IKZF2	195	189	138	85	333	172	341	66	278	112	376	251
ENSG00000030582	GRN	4211	2331	1664	3290	8418	1053	1955	2857	2991	2952	1947	5248
ENSG00000031003	FAM13B	473	369	243	396	798	131	252	352	481	451	298	598
ENSG00000031081	ARHGAP31	19	25	9	16	28	12	23	10	19	8	24	18
ENSG00000031691	CENPQ	262	152	95	119	393	45	116	196	226	246	134	255
ENSG00000031698	SARS1	4143	3294	2148	8438	7164	752	1548	12213	4231	13508	1643	4751
ENSG00000031823	RANBP3	879	1276	788	710	1594	340	868	703	1488	739	758	1069
ENSG00000032219	ARID4A	358	385	291	213	603	116	282	168	513	226	272	439
ENSG00000032389	EIPR1	769	220	150	550	1392	93	150	687	320	751	182	877
ENSG00000032444	PNPLA6	604	650	456	710	1122	143	444	493	765	577	331	731
ENSG00000032742	IFT88	160	94	76	34	243	32	105	70	131	54	126	178
ENSG00000033011	ALG1	397	627	425	472	750	115	245	429	820	520	239	498
ENSG00000033030	ZCCHC8	592	545	335	598	989	174	348	630	706	793	412	681
ENSG00000033050	ABCF2	241	759	557	340	361	105	254	333	995	369	255	235
ENSG00000033100	CHPF2	316	2158	1362	564	551	518	1241	398	2618	416	1220	407
ENSG00000033122	LRRC7	7	6	5	1	7	0	5	3	12	4	7	6
ENSG00000033170	FUT8	499	1264	796	202	830	685	1611	208	1635	267	1605	582
ENSG00000033178	UBA6	945	1159	738	807	1576	356	772	665	1517	869	892	1022
ENSG00000033327	GAB2	772	22	11	289	1276	17	25	166	15	259	29	919
ENSG00000033627	ATP6V0A1	881	375	240	794	1528	180	435	528	478	646	410	1046
ENSG00000033800	PIAS1	743	711	482	589	1318	244	390	580	930	749	527	902
ENSG00000033867	SLC4A7	206	841	544	333	346	116	192	265	1161	391	211	243
ENSG00000034053	APBA2	439	0	0	321	787	0	1	283	0	303	5	497
ENSG00000034152	MAP2K3	1948	1492	929	1571	3496	412	1108	1386	1726	1573	1104	2480
ENSG00000034239	EFCAB1	0	53	47	0	3	11	42	1	70	0	29	1
ENSG00000034510	TMSB10	13910	10010	6955	5740	25506	2656	7003	15819	13031	15550	6242	17369
ENSG00000034533	ASTE1	276	263	161	133	473	99	162	157	376	162	193	293
ENSG00000034677	RNF19A	488	498	340	369	842	202	333	300	613	355	391	572
ENSG00000034693	PEX3	231	720	527	218	406	108	232	233	921	339	305	290
ENSG00000034713	GABARAPL2	816	841	673	464	1283	377	779	793	1160	897	814	924
ENSG00000034971	MYOC	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035115	SH3YL1	120	355	241	48	180	145	227	44	457	43	309	112
ENSG00000035141	FAM136A	1122	1122	767	891	1908	211	470	1183	1447	1255	528	1166
ENSG00000035403	VCL	4014	6559	3894	3641	6350	2344	5464	2836	8027	3554	5810	4551
ENSG00000035499	DEPDC1B	841	500	365	504	1374	206	316	500	701	583	416	885
ENSG00000035664	DAPK2	27	1	0	13	53	0	8	7	4	12	7	29
ENSG00000035681	NSMAF	431	776	556	556	806	139	350	503	1064	660	324	540
ENSG00000035687	ADSS2	576	1576	1164	695	967	501	1026	701	2212	881	1201	624
ENSG00000035720	STAP1	2	1	0	0	4	0	1	0	1	0	1	0
ENSG00000035862	TIMP2	633	1067	695	72	1135	1286	3207	49	1327	49	3153	801
ENSG00000035928	RFC1	1546	1604	1032	1578	2616	323	727	1708	2090	2110	750	1836
ENSG00000036054	TBC1D23	401	756	517	306	702	244	504	268	1021	417	659	422
ENSG00000036257	CUL3	1147	1257	849	841	1886	306	576	920	1663	1141	782	1370
ENSG00000036448	MYOM2	41	4	4	27	69	1	4	14	4	19	5	48
ENSG00000036473	OTC	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036530	CYP46A1	5	1	0	0	9	1	2	1	1	4	0	3
ENSG00000036549	ZZZ3	544	1180	809	535	949	295	575	537	1539	663	610	640
ENSG00000036565	SLC18A1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036672	USP2	6	18	17	7	15	12	11	3	26	4	25	4
ENSG00000036828	CASR	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000037042	TUBG2	138	338	234	104	216	106	213	74	455	93	211	160
ENSG00000037241	RPL26L1	595	249	174	340	1172	58	135	759	338	726	148	713
ENSG00000037280	FLT4	6	0	0	5	10	0	0	2	0	5	0	10
ENSG00000037474	NSUN2	2112	5075	3201	2363	3787	1028	2384	2092	6172	2574	2596	2422
ENSG00000037637	FBXO42	277	537	344	216	484	196	383	227	683	236	408	309
ENSG00000037749	MFAP3	799	496	276	818	1186	112	238	628	592	956	274	946
ENSG00000037757	MRI1	339	333	212	293	600	74	130	237	428	251	166	422
ENSG00000037897	METTL1	273	493	320	182	447	87	178	282	637	284	173	334
ENSG00000037965	HOXC8	15	18	14	12	19	5	17	3	25	4	20	17
ENSG00000038002	AGA	317	188	142	138	620	92	161	222	262	205	207	393
ENSG00000038210	PI4K2B	268	376	248	291	438	92	173	286	475	317	198	271
ENSG00000038219	BOD1L1	1328	730	480	1060	1995	244	617	732	1035	994	620	1490
ENSG00000038274	MAT2B	2844	1253	889	1360	4998	419	921	1559	1630	1879	1020	3127
ENSG00000038295	TLL1	8	0	0	2	25	0	0	4	0	2	0	19
ENSG00000038358	EDC4	969	1140	814	1130	1651	317	753	807	1521	929	708	1169
ENSG00000038382	TRIO	2639	2472	1404	2040	4075	823	2123	1345	2982	1735	2057	3076
ENSG00000038427	VCAN	24	5	1	18	42	0	0	5	7	5	1	33
ENSG00000038532	CLEC16A	358	643	421	392	648	216	612	305	793	364	536	454
ENSG00000038945	MSR1	1	30	14	0	1	7	13	0	50	1	12	0
ENSG00000039068	CDH1	397	6010	3793	122	628	3202	8612	88	7570	135	8126	402
ENSG00000039123	MTREX	1127	1669	1150	995	2059	354	723	946	2257	1234	843	1315
ENSG00000039139	DNAH5	26	34	38	14	34	15	50	8	78	8	41	23
ENSG00000039319	ZFYVE16	716	779	542	515	1216	273	531	429	1066	588	575	839
ENSG00000039523	RIPOR1	400	839	564	368	674	296	773	267	979	338	667	517
ENSG00000039537	C6	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000039560	RAI14	547	2862	1847	806	922	502	1290	764	3690	898	1201	629
ENSG00000039600	SOX30	13	0	1	5	9	3	3	5	3	2	2	8
ENSG00000039650	PNKP	549	1024	668	481	982	294	598	491	1120	475	535	634
ENSG00000039987	BEST2	1	1	2	1	3	0	1	0	0	2	0	1
ENSG00000040199	PHLPP2	240	212	132	176	397	28	88	122	211	158	117	282
ENSG00000040275	SPDL1	1042	733	481	837	1926	179	388	820	1049	1072	486	1245
ENSG00000040341	STAU2	538	314	204	362	888	112	259	388	386	520	253	599
ENSG00000040487	SLC66A1	134	405	270	90	244	118	229	116	527	112	277	158
ENSG00000040531	CTNS	204	169	113	188	335	57	137	196	206	196	126	249
ENSG00000040608	RTN4R	202	99	80	143	379	34	78	127	130	119	87	245
ENSG00000040633	PHF23	727	750	464	458	1340	181	382	499	831	595	413	853
ENSG00000040731	CDH10	4	1	0	0	5	0	0	0	0	2	0	2
ENSG00000040933	INPP4A	315	349	193	358	534	78	246	291	408	359	201	375
ENSG00000041353	RAB27B	133	785	533	32	211	269	600	9	1043	23	683	149
ENSG00000041357	PSMA4	4786	4515	3053	2919	7934	1134	2416	4320	5965	5267	2556	5287
ENSG00000041515	MYO16	9	9	13	3	19	17	17	1	10	0	31	6
ENSG00000041802	LSG1	1671	1165	736	1493	2953	225	557	1479	1409	1720	553	2096
ENSG00000041880	PARP3	340	206	138	206	600	94	190	238	290	266	179	435
ENSG00000041982	TNC	7	0	0	6	4	0	0	4	0	4	0	5
ENSG00000041988	THAP3	145	175	107	88	350	48	87	89	213	108	107	205
ENSG00000042062	RIPOR3	6	5	3	4	8	5	7	0	6	4	15	7
ENSG00000042088	TDP1	298	704	436	316	475	144	390	267	931	309	346	355
ENSG00000042286	AIFM2	1000	511	339	760	1784	177	380	852	647	888	340	1187
ENSG00000042304	C2orf83	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042317	SPATA7	58	67	39	31	112	26	76	21	82	30	73	70
ENSG00000042429	MED17	167	124	74	152	345	26	85	161	136	173	65	219
ENSG00000042445	RETSAT	1141	1164	844	1051	1929	461	1205	987	1560	1162	1131	1236
ENSG00000042493	CAPG	382	2206	1551	251	726	1139	2642	368	2823	431	2562	508
ENSG00000042753	AP2S1	927	2794	1894	728	1885	739	1639	1232	3536	1235	1572	1191
ENSG00000042781	USH2A	1	3	3	0	5	1	8	0	3	0	3	1
ENSG00000042813	ZPBP	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000042832	TG	2	4	3	5	2	3	4	0	14	3	9	3
ENSG00000042980	ADAM28	111	137	101	77	201	70	156	58	165	76	153	109
ENSG00000043039	BARX2	24	840	599	25	54	141	352	38	1031	39	303	44
ENSG00000043093	DCUN1D1	770	608	402	590	1315	182	342	771	817	989	437	886
ENSG00000043143	JADE2	1223	1332	886	838	2039	468	1190	583	1622	685	1182	1512
ENSG00000043355	ZIC2	122	285	168	105	211	79	130	83	376	85	153	113
ENSG00000043462	LCP2	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000043514	TRIT1	319	666	447	307	539	119	273	378	894	436	253	334
ENSG00000043591	ADRB1	11	19	27	17	17	3	13	18	30	27	13	13
ENSG00000044012	GUCA2B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044090	CUL7	751	399	274	721	1349	97	295	545	502	568	250	922
ENSG00000044115	CTNNA1	6494	6035	3900	4361	10712	2217	5136	4110	7684	4772	5256	7508
ENSG00000044446	PHKA2	526	482	270	572	951	129	340	409	544	474	269	672
ENSG00000044459	CNTLN	129	208	129	127	254	40	114	106	252	148	155	147
ENSG00000044524	EPHA3	1	2	4	0	2	3	7	1	4	3	3	1
ENSG00000044574	HSPA5	16487	17537	11879	12166	29017	4330	9609	14066	23035	15832	9665	18720
ENSG00000046604	DSG2	1501	9970	5789	1583	2555	3522	7380	1195	12867	1671	8844	1870
ENSG00000046647	GEMIN8	164	59	38	72	281	33	51	73	58	90	58	183
ENSG00000046651	OFD1	518	315	208	333	780	136	260	319	408	384	241	504
ENSG00000046653	GPM6B	22	22	15	30	34	8	18	21	23	27	7	29
ENSG00000046774	MAGEC2	1	47	29	1	1	27	66	0	57	0	61	3
ENSG00000046889	PREX2	2	0	0	0	2	0	1	1	0	4	0	0
ENSG00000047056	WDR37	335	473	274	251	552	125	310	185	569	229	275	328
ENSG00000047188	YTHDC2	923	699	470	713	1426	180	454	640	903	853	430	1028
ENSG00000047230	CTPS2	319	252	188	388	551	53	124	373	336	449	127	370
ENSG00000047249	ATP6V1H	783	715	469	638	1359	278	603	587	887	674	661	871
ENSG00000047315	POLR2B	2274	2951	1898	2020	3867	571	1235	1905	3629	2388	1450	2626
ENSG00000047346	FAM214A	395	222	149	168	660	183	353	155	312	153	336	410
ENSG00000047365	ARAP2	187	376	233	127	282	176	336	103	524	123	331	205
ENSG00000047410	TPR	2865	2637	1735	2264	4778	573	1520	1997	3896	2663	1638	3246
ENSG00000047457	CP	1432	67	30	164	2656	294	448	90	53	177	474	2046
ENSG00000047578	KATNIP	500	514	339	300	867	255	647	219	612	261	572	677
ENSG00000047579	DTNBP1	156	144	109	63	266	57	132	97	210	117	159	137
ENSG00000047597	XK	83	105	65	77	141	18	64	55	153	70	66	108
ENSG00000047617	ANO2	0	1	1	0	0	0	1	0	1	2	0	1
ENSG00000047621	C12orf4	216	504	318	220	406	118	276	192	619	274	336	240
ENSG00000047634	SCML1	198	126	63	132	275	56	87	97	153	130	113	182
ENSG00000047644	WWC3	720	538	311	239	1113	254	717	169	627	218	699	815
ENSG00000047648	ARHGAP6	1	0	0	0	1	1	0	0	0	0	0	2
ENSG00000047662	FAM184B	5	4	1	2	7	1	0	0	5	1	1	6
ENSG00000047849	MAP4	2621	2850	1844	3577	4466	589	1659	2832	3585	3335	1361	3141
ENSG00000047932	GOPC	400	906	580	519	701	210	470	427	1241	518	492	430
ENSG00000047936	ROS1	0	0	1	0	0	0	2	0	0	0	0	0
ENSG00000048028	USP28	433	1072	679	851	682	247	475	775	1488	977	559	499
ENSG00000048052	HDAC9	165	133	90	27	276	79	199	27	182	30	213	211
ENSG00000048140	TSPAN17	1026	742	503	1086	1902	173	454	1018	845	1022	433	1196
ENSG00000048162	NOP16	609	718	510	494	1088	105	248	907	1074	937	221	718
ENSG00000048342	CC2D2A	322	103	59	147	554	21	63	182	121	218	55	366
ENSG00000048392	RRM2B	873	243	149	630	1357	83	155	510	336	742	201	962
ENSG00000048405	ZNF800	177	436	266	148	285	123	323	121	558	168	303	184
ENSG00000048462	TNFRSF17	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000048471	SNX29	147	371	242	148	232	103	269	107	513	112	270	205
ENSG00000048540	LMO3	2	1	2	0	0	6	7	1	0	0	1	0
ENSG00000048544	MRPS10	565	937	631	863	1022	141	379	1044	1251	1250	436	693
ENSG00000048545	GUCA1A	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000048649	RSF1	2103	1122	737	1489	3330	384	887	1292	1622	1741	947	2229
ENSG00000048707	VPS13D	644	1298	666	686	1083	493	1459	357	1555	491	1134	735
ENSG00000048740	CELF2	162	0	0	88	245	0	2	59	0	88	1	149
ENSG00000048828	FAM120A	2455	4937	2852	3021	4183	933	2138	2263	5725	2803	2295	2835
ENSG00000048991	R3HDM1	873	771	489	831	1345	99	298	589	968	814	310	968
ENSG00000049089	COL9A2	11	16	19	6	13	16	47	1	18	2	31	14
ENSG00000049130	KITLG	634	1159	752	398	1127	302	586	287	1474	427	693	687
ENSG00000049167	ERCC8	156	209	123	138	224	24	104	160	273	188	67	162
ENSG00000049192	ADAMTS6	13	9	7	1	25	12	18	4	13	3	15	25
ENSG00000049239	H6PD	1285	393	267	656	2028	251	681	399	516	423	612	1462
ENSG00000049245	VAMP3	1292	2473	1711	1046	1982	873	1837	1045	3131	1298	2041	1367
ENSG00000049246	PER3	104	338	215	31	205	164	330	26	369	26	341	136
ENSG00000049247	UTS2	14	0	0	5	31	0	1	20	1	15	0	19
ENSG00000049249	TNFRSF9	7	2	3	28	14	2	18	24	3	27	7	15
ENSG00000049283	EPN3	26	674	454	17	49	213	412	16	862	12	405	33
ENSG00000049323	LTBP1	330	348	238	287	650	108	220	212	383	276	244	351
ENSG00000049449	RCN1	765	934	618	1561	1315	212	459	1755	1209	1951	462	898
ENSG00000049540	ELN	1	3	0	1	1	0	0	0	1	0	0	0
ENSG00000049541	RFC2	1158	1524	1095	1225	1947	374	748	1588	2037	1759	746	1294
ENSG00000049618	ARID1B	947	1279	803	1132	1467	356	910	730	1531	937	797	1066
ENSG00000049656	CLPTM1L	2370	4750	3134	2969	4506	946	2286	2859	5829	3001	2332	2913
ENSG00000049759	NEDD4L	991	1074	738	729	1655	435	923	608	1400	725	945	1180
ENSG00000049768	FOXP3	8	0	1	2	9	0	3	2	1	5	4	11
ENSG00000049769	PPP1R3F	117	37	17	33	208	13	24	35	37	31	44	149
